date_added,appl_id,project_num,activity_code,project_title,org_name,project_start_date,new_project_end_date,old_project_end_date,budget_start,new_budget_end_date,old_budget_end_date,new_award_amount,old_award_amount,award_amount_change,fain
2024-07-06 04:07:38,11057349,3R01DA054236-04S1,R01,Project SMART: Social Media Anti-vaping Messages to Reduce ENDS Use Among Sexual and Gender Minority Teens,UNIVERSITY OF PENNSYLVANIA,2021-07-01 12:07:00,2025-03-12 12:03:00,2026-04-30 12:04:00,2024-05-01 12:05:00,2025-03-12 12:03:00,2025-04-30 12:04:00,175440,175440,0,R01DA054236
2024-07-06 04:07:38,10999960,1R13MH138043-01,R13,National LGBT Health Conference 2024,EMORY UNIVERSITY,2024-07-01 12:07:00,2025-03-12 12:03:00,2025-06-30 12:06:00,2024-07-01 12:07:00,2025-03-12 12:03:00,2025-06-30 12:06:00,20000,20000,0,R13MH138043
2024-07-06 04:07:38,10898868,5R01MH130166-03,R01,Multilevel Racism & Discrimination and PrEP Outcomes Among Black SMM in the Southeastern U.S.,"US HELPING US, PEOPLE INTO LIVING, INC.",2022-09-08 12:09:00,2025-03-12 12:03:00,2027-06-30 12:06:00,2024-07-02 12:07:00,2025-03-12 12:03:00,2025-06-30 12:06:00,601194,601194,0,R01MH130166
2024-07-06 04:07:38,10880412,5P30CA013696-49,P30,Protocol Review and Monitoring System,COLUMBIA UNIVERSITY HEALTH SCIENCES,1997-07-04 12:07:00,2025-03-12 12:03:00,2025-06-30 12:06:00,2024-07-01 12:07:00,2025-06-30 12:06:00,2025-06-30 12:06:00,148247,148247,0,P30CA013696
2024-07-06 04:07:38,10880411,5P30CA013696-49,P30,Clinical Protocol and Data Management,COLUMBIA UNIVERSITY HEALTH SCIENCES,1997-07-04 12:07:00,2025-03-12 12:03:00,2025-06-30 12:06:00,2024-07-01 12:07:00,2025-06-30 12:06:00,2025-06-30 12:06:00,494375,494375,0,P30CA013696
2024-07-06 04:07:38,10880410,5P30CA013696-49,P30,Community Outreach and Engagement,COLUMBIA UNIVERSITY HEALTH SCIENCES,1997-07-04 12:07:00,2025-03-12 12:03:00,2025-06-30 12:06:00,2024-07-01 12:07:00,2025-06-30 12:06:00,2025-06-30 12:06:00,387957,387957,0,P30CA013696
2024-07-06 04:07:38,10880407,5P30CA013696-49,P30,"Leadership, Planning, and Evaluation",COLUMBIA UNIVERSITY HEALTH SCIENCES,1997-07-04 12:07:00,2025-03-12 12:03:00,2025-06-30 12:06:00,2024-07-01 12:07:00,2025-06-30 12:06:00,2025-06-30 12:06:00,505425,505425,0,P30CA013696
2024-07-06 04:07:38,10880406,5P30CA013696-49,P30,Cancer Population Science Program,COLUMBIA UNIVERSITY HEALTH SCIENCES,1997-07-04 12:07:00,2025-03-12 12:03:00,2025-06-30 12:06:00,2024-07-01 12:07:00,2025-06-30 12:06:00,2025-06-30 12:06:00,98875,98875,0,P30CA013696
2024-07-06 04:07:38,10880404,5P30CA013696-49,P30,Precision Oncology and Systems Biology Program,COLUMBIA UNIVERSITY HEALTH SCIENCES,1997-07-04 12:07:00,2025-03-12 12:03:00,2025-06-30 12:06:00,2024-07-01 12:07:00,2025-06-30 12:06:00,2025-06-30 12:06:00,66993,66993,0,P30CA013696
2024-07-06 04:07:38,10880403,5P30CA013696-49,P30,Tumor Biology and Microenvironment Program,COLUMBIA UNIVERSITY HEALTH SCIENCES,1997-07-04 12:07:00,2025-03-12 12:03:00,2025-06-30 12:06:00,2024-07-01 12:07:00,2025-06-30 12:06:00,2025-06-30 12:06:00,98875,98875,0,P30CA013696
2024-07-06 04:07:38,10880402,5P30CA013696-49,P30,Cancer Genomics and Epigenomics,COLUMBIA UNIVERSITY HEALTH SCIENCES,1997-07-04 12:07:00,2025-03-12 12:03:00,2025-06-30 12:06:00,2024-07-01 12:07:00,2025-06-30 12:06:00,2025-06-30 12:06:00,66993,66993,0,P30CA013696
2024-07-06 04:07:38,10880401,5P30CA013696-49,P30,Proteomics and Macromolecular Crystallography Shared Resource,COLUMBIA UNIVERSITY HEALTH SCIENCES,1997-07-04 12:07:00,2025-03-12 12:03:00,2025-06-30 12:06:00,2024-07-01 12:07:00,2025-06-30 12:06:00,2025-06-30 12:06:00,223656,223656,0,P30CA013696
2024-07-06 04:07:38,10880399,5P30CA013696-49,P30,Oncology Precision Therapeutics and Imaging Core,COLUMBIA UNIVERSITY HEALTH SCIENCES,1997-07-04 12:07:00,2025-03-12 12:03:00,2025-06-30 12:06:00,2024-07-01 12:07:00,2025-06-30 12:06:00,2025-06-30 12:06:00,258639,258639,0,P30CA013696
2023-09-23 04:09:17,10699995,5U54NS078059-13,U54,Administrative Core,COLUMBIA UNIVERSITY HEALTH SCIENCES,2011-09-30 12:09:00,2025-03-12 12:03:00,2025-08-31 12:08:00,2023-09-01 12:09:00,2025-08-31 12:08:00,2025-08-31 12:08:00,272510,272510,0,U54NS078059
2024-04-27 04:04:16,10810815,5UM1TR004409-02,UM1,CTSA UM1 Program at University of Utah,UNIVERSITY OF UTAH,2023-04-01 12:04:00,2025-03-12 12:03:00,2030-03-31 12:03:00,2024-04-01 12:04:00,2025-03-12 12:03:00,2025-03-31 12:03:00,5424809,5424809,0,UM1TR004409
2023-06-03 04:06:23,10647757,5R25HG010857-05,R25,Genomics Diversity Summer Program (GDSP) at Stanford,STANFORD UNIVERSITY,2019-08-01 12:08:00,2025-03-12 12:03:00,2025-05-31 12:05:00,2023-06-01 12:06:00,2025-03-12 12:03:00,2025-05-31 12:05:00,285283,285283,0,R25HG010857
2024-07-06 04:07:38,10880245,5R01CA254576-05,R01,Automated Digital Imaging for Cervical Cancer Screening,COLUMBIA UNIVERSITY HEALTH SCIENCES,2020-07-06 12:07:00,2025-03-12 12:03:00,2025-06-30 12:06:00,2024-07-01 12:07:00,2025-03-12 12:03:00,2025-06-30 12:06:00,470853,470853,0,R01CA254576
2023-07-15 04:07:06,10615158,5T32NS064929-15,T32,Advanced Graduate Training Program in Theoretical Neuroscience,COLUMBIA UNIVERSITY HEALTH SCIENCES,2009-07-01 12:07:00,2025-03-12 12:03:00,2025-06-30 12:06:00,2023-07-01 12:07:00,2025-03-12 12:03:00,2025-06-30 12:06:00,213078,213078,0,T32NS064929
2023-07-29 04:07:13,10620288,5T32NS007153-40,T32,Neuroepidemiology Training Program,COLUMBIA UNIVERSITY HEALTH SCIENCES,1980-07-01 12:07:00,2025-03-12 12:03:00,2025-06-30 12:06:00,2023-07-01 12:07:00,2025-03-12 12:03:00,2025-06-30 12:06:00,373048,373048,0,T32NS007153
2023-08-05 04:08:57,10669228,5K01MH120258-05,K01,"Youth-PRIDES: Implementing integrated, mHealth care for adolescent depressionwithin primary care clinics of Mozambique",COLUMBIA UNIVERSITY HEALTH SCIENCES,2019-08-15 12:08:00,2025-03-12 12:03:00,2025-07-31 12:07:00,2023-08-01 12:08:00,2025-03-12 12:03:00,2025-07-31 12:07:00,181675,181675,0,K01MH120258
2024-07-06 04:07:38,10863840,5K24DA051328-06,K24,Mentoring clinical investigators in patient-oriented research on substance use and HIV,COLUMBIA UNIVERSITY HEALTH SCIENCES,2023-04-01 12:04:00,2025-03-12 12:03:00,2025-06-30 12:06:00,2024-07-01 12:07:00,2025-03-12 12:03:00,2025-06-30 12:06:00,125114,125114,0,K24DA051328
2024-07-06 04:07:38,10865098,5T32DK065522-20,T32,"Training Grant in Pediatric Endocrinology, Diabetes and Metabolism",COLUMBIA UNIVERSITY HEALTH SCIENCES,2005-07-01 12:07:00,2025-03-12 12:03:00,2025-06-30 12:06:00,2024-07-01 12:07:00,2025-03-12 12:03:00,2025-06-30 12:06:00,260271,260271,0,T32DK065522
2024-07-06 04:07:38,10878700,5T32NS064928-15,T32,Advanced Graduate Training Program in Neurobiology & Behavior,COLUMBIA UNIVERSITY HEALTH SCIENCES,2010-07-01 12:07:00,2025-03-12 12:03:00,2025-06-30 12:06:00,2024-07-01 12:07:00,2025-03-12 12:03:00,2025-06-30 12:06:00,200104,200104,0,T32NS064928
2024-07-06 04:07:38,10880379,5P30CA013696-49,P30,Cancer Center Support Grant,COLUMBIA UNIVERSITY HEALTH SCIENCES,1997-07-04 12:07:00,2025-03-12 12:03:00,2025-06-30 12:06:00,2024-07-01 12:07:00,2025-03-12 12:03:00,2025-06-30 12:06:00,5302111,5302111,0,P30CA013696
2023-06-10 04:06:09,10615902,5R01MH118004-05,R01,"A randomized trial of ImpACT+, a coping intervention to improve clinical and mental health outcomes among HIV-infected women with sexual trauma in South Africa",COLUMBIA UNIVERSITY HEALTH SCIENCES,2019-08-23 12:08:00,2025-03-12 12:03:00,2025-05-31 12:05:00,2023-06-01 12:06:00,2025-03-12 12:03:00,2025-05-31 12:05:00,607390,607390,0,R01MH118004
2024-07-06 04:07:38,10880381,5P30CA013696-49,P30,Cancer Research Career Enhancement,COLUMBIA UNIVERSITY HEALTH SCIENCES,1997-07-04 12:07:00,2025-03-12 12:03:00,2025-06-30 12:06:00,2024-07-01 12:07:00,2025-06-30 12:06:00,2025-06-30 12:06:00,258643,258643,0,P30CA013696
2024-07-06 04:07:38,10880384,5P30CA013696-49,P30,Biomarkers Shared Resource,COLUMBIA UNIVERSITY HEALTH SCIENCES,1997-07-04 12:07:00,2025-03-12 12:03:00,2025-06-30 12:06:00,2024-07-01 12:07:00,2025-06-30 12:06:00,2025-06-30 12:06:00,151603,151603,0,P30CA013696
2024-07-06 04:07:38,10880386,5P30CA013696-49,P30,Biomedical Informatics Shared Resource,COLUMBIA UNIVERSITY HEALTH SCIENCES,1997-07-04 12:07:00,2025-03-12 12:03:00,2025-06-30 12:06:00,2024-07-01 12:07:00,2025-06-30 12:06:00,2025-06-30 12:06:00,80804,80804,0,P30CA013696
2024-07-06 04:07:38,10880387,5P30CA013696-49,P30,Cancer Biostatistics Shared Resource,COLUMBIA UNIVERSITY HEALTH SCIENCES,1997-07-04 12:07:00,2025-03-12 12:03:00,2025-06-30 12:06:00,2024-07-01 12:07:00,2025-06-30 12:06:00,2025-06-30 12:06:00,226311,226311,0,P30CA013696
2024-07-06 04:07:38,10880389,5P30CA013696-49,P30,Confocal and Specialized Microscopy Shared Resource,COLUMBIA UNIVERSITY HEALTH SCIENCES,1997-07-04 12:07:00,2025-03-12 12:03:00,2025-06-30 12:06:00,2024-07-01 12:07:00,2025-06-30 12:06:00,2025-06-30 12:06:00,126735,126735,0,P30CA013696
2023-05-04 04:05:27,10658980,5R25HL096260-15,R25,BEST-DP: Biostatistics & Epidemiology Summer Training Diversity Program,COLUMBIA UNIVERSITY HEALTH SCIENCES,2009-05-15 12:05:00,2025-03-12 12:03:00,2025-04-30 12:04:00,2023-05-01 12:05:00,2025-03-12 12:03:00,2025-04-30 12:04:00,82944,82944,0,R25HL096260
2023-04-01 04:04:20,10592335,5R21MH127356-02,R21,Investigating associations and mediating effects between climate and mental health and violence in informal settlements in Kenya,COLUMBIA UNIV NEW YORK MORNINGSIDE,2022-04-01 12:04:00,2025-03-12 12:03:00,2025-03-31 12:03:00,2023-04-01 12:04:00,2025-03-12 12:03:00,2025-03-31 12:03:00,157500,157500,0,R21MH127356
2024-07-20 04:07:58,10899830,1P50MD019473-01,P50,Igniting Hope in Buffalo New York communities: Training the Next Generation of Health Equity Researchers,STATE UNIVERSITY OF NEW YORK AT BUFFALO,2024-07-19 12:07:00,2025-03-12 12:03:00,2029-06-30 12:06:00,2024-04-01 12:04:00,2025-03-12 12:03:00,2025-03-31 12:03:00,125330,125331,-1,P50MD019473
2024-07-20 04:07:58,10877167,5R01NS123639-04,R01,Randomized Comparison of the Clinical Outcome of Single Versus Multiple Arterial Grafts: Cognition (ROMA:Cog),COLUMBIA UNIVERSITY HEALTH SCIENCES,2021-06-15 12:06:00,2025-03-12 12:03:00,2026-06-30 12:06:00,2024-07-01 12:07:00,2025-03-12 12:03:00,2025-06-30 12:06:00,781935,781935,0,R01NS123639
2024-09-07 04:09:48,10906795,5F30AG074618-04,F30,Alzheimer's Disease Genetic Risk and Microglial Innate Immune Memory,COLUMBIA UNIVERSITY HEALTH SCIENCES,2021-09-01 12:09:00,2025-03-12 12:03:00,2025-08-31 12:08:00,2024-09-01 12:09:00,2025-03-12 12:03:00,2025-08-31 12:08:00,53974,53974,0,F30AG074618
2024-09-07 04:09:48,11105757,5F31HD110257-02,F31,Does self-reported psychosocial stress in pregnancy mediate the association between maternal race/ethnicity and hypertensive disorders of pregnancy?,COLUMBIA UNIVERSITY HEALTH SCIENCES,2023-09-01 12:09:00,2025-03-12 12:03:00,2025-08-31 12:08:00,2024-09-01 12:09:00,2025-03-12 12:03:00,2025-08-31 12:08:00,48214,48214,0,F31HD110257
2024-09-07 04:09:48,10915420,5F31AG079627-02,F31,Data-Driven Discovery of Heterogeneous Treatment Effects of Statin Use on Dementia Risk,COLUMBIA UNIVERSITY HEALTH SCIENCES,2023-09-01 12:09:00,2025-03-12 12:03:00,2025-08-31 12:08:00,2024-09-01 12:09:00,2025-03-12 12:03:00,2025-08-31 12:08:00,48214,48214,0,F31AG079627
2024-09-07 04:09:48,10914666,5F31HD105405-04,F31,Understanding and Controlling the Cellular Forces that Coordinate Epithelial Tissue Morphogenesis,COLUMBIA UNIV NEW YORK MORNINGSIDE,2021-09-01 12:09:00,2025-03-12 12:03:00,2025-08-31 12:08:00,2024-09-01 12:09:00,2025-03-12 12:03:00,2025-08-31 12:08:00,48974,48974,0,F31HD105405
2024-09-07 04:09:48,10909146,5F31AG079601-03,F31,Mechanisms underlying the effects of time-restricted feeding on lipid metabolism,COLUMBIA UNIVERSITY HEALTH SCIENCES,2022-09-01 12:09:00,2025-03-12 12:03:00,2025-08-31 12:08:00,2024-09-01 12:09:00,2025-03-12 12:03:00,2025-08-31 12:08:00,48974,48974,0,F31AG079601
2024-09-07 04:09:48,10908411,5F31DE031970-03,F31,Transcriptional regulation of progenitor cell fate in craniofacial ligament regeneration,COLUMBIA UNIVERSITY HEALTH SCIENCES,2022-09-01 12:09:00,2025-03-12 12:03:00,2025-08-31 12:08:00,2024-09-01 12:09:00,2025-03-12 12:03:00,2025-08-31 12:08:00,49774,49774,0,F31DE031970
2024-09-07 04:09:48,10908296,5F31AA031193-02,F31,Examining Individuals' Exposure to Alcohol Environments Using Novel Responsive Buffers,COLUMBIA UNIVERSITY HEALTH SCIENCES,2023-09-01 12:09:00,2025-03-12 12:03:00,2025-08-31 12:08:00,2024-09-01 12:09:00,2025-03-12 12:03:00,2025-08-31 12:08:00,48974,48974,0,F31AA031193
2025-02-01 04:02:27,11031960,5F32MH135634-02,F32,The psychological underpinnings of gender disparities in adolescent mental health,PRINCETON UNIVERSITY,2024-02-01 12:02:00,2025-03-12 12:03:00,2027-01-31 12:01:00,2025-02-01 12:02:00,2025-03-12 12:03:00,2026-01-31 12:01:00,73828,73828,0,F32MH135634
2024-06-15 04:06:23,10875397,5F30CA257768-04,F30,Targeting Neuron-Microglia Interactions at the Margin of Glioma,COLUMBIA UNIVERSITY HEALTH SCIENCES,2021-06-15 12:06:00,2025-03-12 12:03:00,2025-06-14 12:06:00,2024-06-15 12:06:00,2025-03-12 12:03:00,2025-06-14 12:06:00,53974,53974,0,F30CA257768
2024-08-26 11:08:21,10997294,1F31MD019521-01A1,F31,A multi-level study of the link between fear of deportation and mental health in Latinx young adults: The role of systemic inflammation and related risk and protective factors,UNIVERSITY OF HOUSTON,2024-09-01 12:09:00,2025-03-12 12:03:00,2027-08-31 12:08:00,2024-09-01 12:09:00,2025-03-12 12:03:00,2025-08-31 12:08:00,36978,36978,0,F31MD019521
2024-08-12 06:08:53,10867417,5F32AA029957-03,F32,Understanding the individual and combined impact of childhood sexual abuse and minority stress on hazardous drinking among sexual minority women: Is emotion dysregulation a key factor?,COLUMBIA UNIVERSITY HEALTH SCIENCES,2022-08-01 12:08:00,2025-03-12 12:03:00,2025-07-31 12:07:00,2024-08-01 12:08:00,2025-03-12 12:03:00,2025-07-31 12:07:00,78892,78892,0,F32AA029957
2024-04-20 04:04:51,10809777,5F32EY033654-03,F32,Fast and Flexible Conjunction Coding in Biological and Artificial Vision,COLUMBIA UNIV NEW YORK MORNINGSIDE,2022-04-16 12:04:00,2025-03-12 12:03:00,2025-04-15 12:04:00,2024-04-16 12:04:00,2025-03-12 12:03:00,2025-04-15 12:04:00,74284,74284,0,F32EY033654
2024-09-21 04:09:10,10902095,5F30DK129008-04,F30,Adipocyte-derived exosomes in macrophage regulation,COLUMBIA UNIVERSITY HEALTH SCIENCES,2021-09-15 12:09:00,2025-03-12 12:03:00,2025-09-14 12:09:00,2024-09-15 12:09:00,2025-03-12 12:03:00,2025-09-14 12:09:00,53974,53974,0,F30DK129008
2024-07-06 04:07:38,11001043,1F31MH138075-01,F31,Intersectional Discrimination and Sexual Health Among Young Black Men who Have Sex with Men: A Mixed Methods Study,DUKE UNIVERSITY,2024-07-01 12:07:00,2025-03-12 12:03:00,2026-06-30 12:06:00,2024-07-01 12:07:00,2025-03-12 12:03:00,2025-06-30 12:06:00,42014,42014,0,F31MH138075
2024-07-06 04:07:38,10888185,5F31NS129199-03,F31,Regulation and function of mitochondrial motility in neurons in vivo,COLUMBIA UNIV NEW YORK MORNINGSIDE,2022-07-01 12:07:00,2025-03-12 12:03:00,2025-06-30 12:06:00,2024-07-01 12:07:00,2025-03-12 12:03:00,2025-06-30 12:06:00,48123,48123,0,F31NS129199
2023-09-02 04:09:38,10772814,3R01DK122564-05S1,R01,Skeletal Health in Youth with Type 1 Diabetes and Gender Diversity,COLUMBIA UNIVERSITY HEALTH SCIENCES,2019-09-12 12:09:00,2025-03-12 12:03:00,2025-06-30 12:06:00,2023-09-01 12:09:00,2025-03-12 12:03:00,2025-06-30 12:06:00,100000,100000,0,R01DK122564
2024-07-06 04:07:38,10880380,5P30CA013696-49,P30,Administrative Core,COLUMBIA UNIVERSITY HEALTH SCIENCES,1997-07-04 12:07:00,2025-03-12 12:03:00,2025-06-30 12:06:00,2024-07-01 12:07:00,2025-06-30 12:06:00,2025-06-30 12:06:00,600968,600968,0,P30CA013696
2024-07-20 04:07:58,10899829,1P50MD019473-01,P50,Igniting Hope in Buffalo New York Communities: Training the Next Generation of Health Equity Researchers,STATE UNIVERSITY OF NEW YORK AT BUFFALO,2024-07-19 12:07:00,2025-03-12 12:03:00,2029-06-30 12:06:00,2024-07-19 12:07:00,2025-03-12 12:03:00,2025-06-30 12:06:00,724502,724502,0,P50MD019473
2024-09-07 04:09:48,10927257,5U54CA272171-03,U54,Evaluation Core,UNIVERSITY OF SOUTH CAROLINA AT COLUMBIA,2022-09-01 12:09:00,2025-03-12 12:03:00,2027-08-31 12:08:00,2024-09-01 12:09:00,2025-08-31 12:08:00,2025-08-31 12:08:00,208762,208762,0,U54CA272171
2024-06-22 04:06:21,10885052,5P30AG066462-05,P30,"Outreach, Recruitment and Engagement Core",COLUMBIA UNIVERSITY HEALTH SCIENCES,2020-06-15 12:06:00,2025-03-12 12:03:00,2025-04-30 12:04:00,2024-05-01 12:05:00,2025-04-30 12:04:00,2025-04-30 12:04:00,147446,147446,0,P30AG066462
2024-06-22 04:06:21,10885054,5P30AG066462-05,P30,Biomarker Core,COLUMBIA UNIVERSITY HEALTH SCIENCES,2020-06-15 12:06:00,2025-03-12 12:03:00,2025-04-30 12:04:00,2024-05-01 12:05:00,2025-04-30 12:04:00,2025-04-30 12:04:00,343652,343652,0,P30AG066462
2024-06-22 04:06:21,10885056,5P30AG066462-05,P30,Genetics Core,COLUMBIA UNIVERSITY HEALTH SCIENCES,2020-06-15 12:06:00,2025-03-12 12:03:00,2025-04-30 12:04:00,2024-05-01 12:05:00,2025-04-30 12:04:00,2025-04-30 12:04:00,164206,164206,0,P30AG066462
2024-06-22 04:06:21,10885057,5P30AG066462-05,P30,Neuroimmunology Core,COLUMBIA UNIVERSITY HEALTH SCIENCES,2020-06-15 12:06:00,2025-03-12 12:03:00,2025-04-30 12:04:00,2024-05-01 12:05:00,2025-04-30 12:04:00,2025-04-30 12:04:00,176063,176063,0,P30AG066462
2024-06-22 04:06:21,10885058,5P30AG066462-05,P30,Research Education Core,COLUMBIA UNIVERSITY HEALTH SCIENCES,2020-06-15 12:06:00,2025-03-12 12:03:00,2025-04-30 12:04:00,2024-05-01 12:05:00,2025-04-30 12:04:00,2025-04-30 12:04:00,108000,108000,0,P30AG066462
2024-07-13 04:07:17,10884348,5R33TW011752-06,R33,Preparing for pre-exposure prophylaxis implementation in Central-Eastern European Countries with low access to biomedical prevention,COLUMBIA UNIVERSITY HEALTH SCIENCES,2020-09-09 12:09:00,2025-03-12 12:03:00,2025-06-30 12:06:00,2024-07-01 12:07:00,2025-03-12 12:03:00,2025-06-30 12:06:00,327558,327558,0,R33TW011752
2024-07-27 04:07:40,11135909,3R01HD092347-08S1,R01,Views of Gender in Adolescence,PRINCETON UNIVERSITY,2017-09-21 12:09:00,2025-03-12 12:03:00,2027-06-30 12:06:00,2024-07-01 12:07:00,2025-03-12 12:03:00,2025-06-30 12:06:00,97554,97554,0,R01HD092347
2024-08-17 04:08:08,10794134,1G13LM014426-01,G13,Securing Health Equity: Philosophical Foundations for Equality and Social Justice in Public Health and Health Care,UNIVERSITY OF WASHINGTON,2024-08-15 12:08:00,2025-03-12 12:03:00,2026-07-31 12:07:00,2024-08-15 12:08:00,2025-03-12 12:03:00,2025-07-31 12:07:00,47535,47535,0,G13LM014426
2024-09-07 04:09:48,10887599,5T32DK007647-35,T32,Graduate Training in Nutrition,COLUMBIA UNIVERSITY HEALTH SCIENCES,1990-09-15 12:09:00,2025-03-12 12:03:00,2025-08-31 12:08:00,2024-09-01 12:09:00,2025-03-12 12:03:00,2025-08-31 12:08:00,319578,319578,0,T32DK007647
2024-09-07 04:09:48,10919831,5R21MH135489-02,R21,"Leveraging Latinx Adolescents, Photovoice, and Longitudinal Data to Disentangle the Bidirectional Effects of Social Media and Mental Health",COLUMBIA UNIVERSITY HEALTH SCIENCES,2023-09-04 12:09:00,2025-03-12 12:03:00,2025-08-31 12:08:00,2024-09-01 12:09:00,2025-03-12 12:03:00,2025-08-31 12:08:00,163665,163665,0,R21MH135489
2024-09-07 04:09:48,10927241,5U54CA272171-03,U54,"Faculty Initiative for Improved Recruitment, Retention, and Experience (FIIRRE)",UNIVERSITY OF SOUTH CAROLINA AT COLUMBIA,2022-09-01 12:09:00,2025-03-12 12:03:00,2027-08-31 12:08:00,2024-09-01 12:09:00,2025-03-12 12:03:00,2025-08-31 12:08:00,4386670,4386670,0,U54CA272171
2024-09-07 04:09:48,10927249,5U54CA272171-03,U54,Administrative Core,UNIVERSITY OF SOUTH CAROLINA AT COLUMBIA,2022-09-01 12:09:00,2025-03-12 12:03:00,2027-08-31 12:08:00,2024-09-01 12:09:00,2025-08-31 12:08:00,2025-08-31 12:08:00,3969757,3969757,0,U54CA272171
2024-09-07 04:09:48,10927253,5U54CA272171-03,U54,Faculty Development Core,UNIVERSITY OF SOUTH CAROLINA AT COLUMBIA,2022-09-01 12:09:00,2025-03-12 12:03:00,2027-08-31 12:08:00,2024-09-01 12:09:00,2025-08-31 12:08:00,2025-08-31 12:08:00,208151,208151,0,U54CA272171
2024-06-22 04:06:21,10885048,5P30AG066462-05,P30,Data Management and Statistical Core,COLUMBIA UNIVERSITY HEALTH SCIENCES,2020-06-15 12:06:00,2025-03-12 12:03:00,2025-04-30 12:04:00,2024-05-01 12:05:00,2025-04-30 12:04:00,2025-04-30 12:04:00,173189,173189,0,P30AG066462
2024-09-07 04:09:48,10987836,1R36DA058830-01A1,R36,"Exploring Historical Trauma, Racial Discrimination, PTSD, and Substance Use Among Black Young Adults",NEW SCHOOL UNIVERSITY,2024-09-01 12:09:00,2025-03-12 12:03:00,2025-12-31 12:12:00,2024-09-01 12:09:00,2025-03-12 12:03:00,2025-08-31 12:08:00,53501,53501,0,R36DA058830
2024-07-20 04:07:58,10899831,1P50MD019473-01,P50,Igniting Hope in Buffalo New York communities: Training the Next Generation of Health Equity Researchers,STATE UNIVERSITY OF NEW YORK AT BUFFALO,2024-07-19 12:07:00,2025-03-12 12:03:00,2029-06-30 12:06:00,2024-04-01 12:04:00,2025-03-12 12:03:00,2025-03-31 12:03:00,510252,510252,0,P50MD019473
2024-07-06 04:07:38,10880390,5P30CA013696-49,P30,DataBase Shared Resource,COLUMBIA UNIVERSITY HEALTH SCIENCES,1997-07-04 12:07:00,2025-03-12 12:03:00,2025-06-30 12:06:00,2024-07-01 12:07:00,2025-06-30 12:06:00,2025-06-30 12:06:00,182660,182660,0,P30CA013696
2024-06-22 04:06:21,10885045,5P30AG066462-05,P30,Clinical Core,COLUMBIA UNIVERSITY HEALTH SCIENCES,2020-06-15 12:06:00,2025-03-12 12:03:00,2025-04-30 12:04:00,2024-05-01 12:05:00,2025-04-30 12:04:00,2025-04-30 12:04:00,841656,841656,0,P30AG066462
2024-06-22 04:06:21,10885044,5P30AG066462-05,P30,Administrative Core,COLUMBIA UNIVERSITY HEALTH SCIENCES,2020-06-15 12:06:00,2025-03-12 12:03:00,2025-04-30 12:04:00,2024-05-01 12:05:00,2025-04-30 12:04:00,2025-04-30 12:04:00,769214,769214,0,P30AG066462
2024-06-22 04:06:21,10885042,5P30AG066462-05,P30,Alzheimer's Disease Research Center,COLUMBIA UNIVERSITY HEALTH SCIENCES,2020-06-15 12:06:00,2025-03-12 12:03:00,2025-04-30 12:04:00,2024-05-01 12:05:00,2025-03-12 12:03:00,2025-04-30 12:04:00,3035934,3035934,0,P30AG066462
2024-05-04 04:05:42,10870024,5R01MH133821-02,R01,The Socioecology of Sexual Minority Stigma: Data Harmonization to Address Confounding Bias and Investigate Cross-Level MentalHealth Effects,SAN DIEGO STATE UNIVERSITY,2023-06-16 12:06:00,2025-03-12 12:03:00,2026-04-30 12:04:00,2024-05-01 12:05:00,2025-03-12 12:03:00,2025-04-30 12:04:00,447178,447178,0,R01MH133821
2024-05-04 04:05:42,10833095,5R01DA054236-04,R01,Project SMART: Social Media Anti-vaping Messages to Reduce ENDS Use Among Sexual and Gender Minority Teens,UNIVERSITY OF PENNSYLVANIA,2021-07-01 12:07:00,2025-03-12 12:03:00,2026-04-30 12:04:00,2024-05-01 12:05:00,2025-03-12 12:03:00,2025-04-30 12:04:00,681337,681337,0,R01DA054236
2024-02-03 04:02:44,11014499,3R01MH121194-04S1,R01,Monitoring Microaggressions and Adversities to Generate Interventions for Change (MMAGIC) for Black Women Living with HIV,UNIVERSITY OF MIAMI CORAL GABLES,2021-04-01 12:04:00,2025-03-12 12:03:00,2026-01-31 12:01:00,2024-02-01 12:02:00,2025-03-12 12:03:00,2026-01-31 12:01:00,72588,72588,0,R01MH121194
2024-02-03 04:02:44,10878767,5R21MD018509-02,R21,Development and Pilot Evaluation of an Online Mentoring Program to Prevent Adversities Among Trans and Other Gender Minority Youth,UNIVERSITY OF NEBRASKA LINCOLN,2023-07-01 12:07:00,2025-03-12 12:03:00,2026-01-31 12:01:00,2024-02-01 12:02:00,2025-03-12 12:03:00,2026-01-31 12:01:00,236949,236949,0,R21MD018509
2024-02-03 04:02:44,10774201,5R01MH121194-04,R01,Monitoring Microaggressions and Adversities to Generate Interventions for Change (MMAGIC) for Black Women Living with HIV,UNIVERSITY OF MIAMI CORAL GABLES,2021-04-01 12:04:00,2025-03-12 12:03:00,2026-01-31 12:01:00,2024-02-01 12:02:00,2025-03-12 12:03:00,2026-01-31 12:01:00,642346,642346,0,R01MH121194
2023-09-02 04:09:38,10900850,3K01MH120258-05S1,K01,"Youth-PRIDES: Implementing integrated, mHealth care for adolescent depressionwithin primary care clinics of Mozambique",COLUMBIA UNIVERSITY HEALTH SCIENCES,2019-08-15 12:08:00,2025-03-12 12:03:00,2025-07-31 12:07:00,2023-08-01 12:08:00,2025-03-12 12:03:00,2025-07-31 12:07:00,65315,65315,0,K01MH120258
