date_added,appl_id,project_num,activity_code,project_title,org_name,project_start_date,new_project_end_date,old_project_end_date,budget_start,new_budget_end_date,old_budget_end_date,new_award_amount,old_award_amount,award_amount_change
2024-07-06 04:07:38,10879144,5R01TW012392-03,R01,Buddhism and HIV Stigma in Thailand: An Intervention Study,UNIVERSITY OF CALIFORNIA LOS ANGELES,2022-07-01 12:07:00,2025-03-21 12:03:00,2025-06-30 12:06:00,2024-07-01 12:07:00,2025-03-21 12:03:00,2025-06-30 12:06:00,224971,224971,0
2024-07-06 04:07:38,10880249,5D43TW012274-03,D43,Integrated Networks of Scholars in Global Health Research Training (INSIGHT),UNIVERSITY OF MARYLAND BALTIMORE,2022-07-01 12:07:00,2025-03-21 12:03:00,2027-06-30 12:06:00,2024-07-01 12:07:00,2025-03-21 12:03:00,2025-06-30 12:06:00,1036244,1036244,0
2024-07-06 04:07:38,10932383,5R01NR021170-02,R01,"Status-neutral community-based multilevel intervention to address intersectional stigma and discrimination, and increase HIV testing, PrEP, and ART uptake among YGBMSM in Ghanaian Slums",UNIVERSITY OF ROCHESTER,2023-09-20 12:09:00,2025-03-21 12:03:00,2028-06-30 12:06:00,2024-07-01 12:07:00,2025-03-21 12:03:00,2025-06-30 12:06:00,465030,465030,0
2024-09-21 04:09:10,10988796,1R21MD019089-01A1,R21,Advancing help-seeking and recovery measures for sexual and gender minority survivors of gender-based violence,TEMPLE UNIV OF THE COMMONWEALTH,2024-09-21 12:09:00,2025-03-21 12:03:00,2026-06-30 12:06:00,2024-09-21 12:09:00,2025-03-21 12:03:00,2025-06-30 12:06:00,250709,250709,0
2024-09-21 04:09:10,11047271,3P30AI050409-26S1,P30,Center for AIDS Research at Emory University,EMORY UNIVERSITY,2002-09-30 12:09:00,2025-03-21 12:03:00,2027-05-31 12:05:00,2024-09-19 12:09:00,2025-03-21 12:03:00,2025-05-31 12:05:00,1500000,1500000,0
2024-09-21 04:09:10,11047272,3P30AI050409-26S1,P30,Core A: Administrative,EMORY UNIVERSITY,2002-09-30 12:09:00,2025-03-21 12:03:00,2027-05-31 12:05:00,2024-06-01 12:06:00,2025-05-31 12:05:00,2025-05-31 12:05:00,1500000,1500000,0
2024-09-21 04:09:10,11057000,1R21MD019345-01A1,R21,Ecological momentary assessment of daily minority stressors and cannabis and tobacco co-use among sexual minority young adults,UNIVERSITY OF OKLAHOMA HLTH SCIENCES CTR,2024-09-21 12:09:00,2025-03-21 12:03:00,2026-06-30 12:06:00,2024-09-21 12:09:00,2025-03-21 12:03:00,2025-06-30 12:06:00,216772,216772,0
2025-02-01 04:02:27,11009959,5R01NR021019-03,R01,Enhancing Structural Competency in School-Based Health Centers to Address LGBTQ+ Adolescent Health Equity,PACIFIC INSTITUTE FOR RES AND EVALUATION,2023-03-20 12:03:00,2025-03-21 12:03:00,2027-01-31 12:01:00,2025-02-01 12:02:00,2025-03-21 12:03:00,2026-01-31 12:01:00,734567,734567,0
2024-12-28 04:12:12,11231762,3R01AI169636-03S1,R01,"ED2PrEP - patient focused, low-burden strategies for PrEP uptake among emergency departments patients: a cross-over hybrid implementation-effectiveness trial",ALBERT EINSTEIN COLLEGE OF MEDICINE,2022-06-24 12:06:00,2025-03-21 12:03:00,2027-05-31 12:05:00,2024-12-16 12:12:00,2025-03-21 12:03:00,2025-05-31 12:05:00,57967,57967,0
2024-04-06 04:04:19,10849240,1T34GM149823-01A1,T34,U-RISE at Spelman College,SPELMAN COLLEGE,2024-04-01 12:04:00,2025-03-20 12:03:00,2029-03-31 12:03:00,2024-04-01 12:04:00,2025-03-20 12:03:00,2025-03-31 12:03:00,90514,90514,0
2023-07-01 04:07:32,10641978,5R01AI154541-04,R01,"Sex, Gender and the Immunopathogenesis of HIV",JOHNS HOPKINS UNIVERSITY,2020-07-10 12:07:00,2025-03-20 12:03:00,2025-06-30 12:06:00,2023-07-01 12:07:00,2025-03-20 12:03:00,2025-06-30 12:06:00,531596,531596,0
2023-06-24 04:06:43,10618291,5R01MH119015-05,R01,Addressing the continuum of care among high-risk Thai men,MAHIDOL UNIVERSITY,2019-07-01 12:07:00,2025-03-20 12:03:00,2025-05-31 12:05:00,2023-06-23 12:06:00,2025-03-20 12:03:00,2025-05-31 12:05:00,531153,531153,0
2023-08-05 04:08:57,10686266,5R01AI172469-02,R01,Examining Social Ecological and Network Factors to Assess Epidemiological Risk in a Large National Cohort of Cisgender Women,COLUMBIA UNIVERSITY HEALTH SCIENCES,2022-08-18 12:08:00,2025-03-20 12:03:00,2028-07-31 12:07:00,2023-08-01 12:08:00,2025-03-20 12:03:00,2025-07-31 12:07:00,3050380,3050380,0
2023-08-05 04:08:57,10689996,5R01DA052016-04,R01,Substance use and DNA methylation at the intersection of sex and gender,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",2020-09-30 12:09:00,2025-03-20 12:03:00,2025-07-31 12:07:00,2023-08-01 12:08:00,2025-03-20 12:03:00,2025-07-31 12:07:00,471375,471375,0
2024-03-02 04:03:26,10578778,5R01AI145675-05,R01,Improving PrEP protection of transgender women through mechanistic pharmacokinetic understanding,JOHNS HOPKINS UNIVERSITY,2019-03-11 12:03:00,2025-03-20 12:03:00,2026-02-28 12:02:00,2024-03-01 12:03:00,2025-03-20 12:03:00,2026-02-28 12:02:00,567621,567621,0
2024-05-18 04:05:51,10883566,5R01MH123746-04,R01,THE IMPACT OF PUBERTAL SUPPRESSION ON ADOLESCENT NEURAL AND MENTAL HEALTH TRAJECTORIES - Resubmission - 1,RESEARCH INST NATIONWIDE CHILDREN'S HOSP,2021-07-01 12:07:00,2025-03-20 12:03:00,2026-04-30 12:04:00,2024-05-01 12:05:00,2025-03-20 12:03:00,2025-04-30 12:04:00,738171,738171,0
2024-06-01 04:06:40,10841041,5R01AI169643-03,R01,"FINISHING HIV: An EHE model for Latinos Integrating One-Stop-Shop PrEP Services, a Social Network Support Program and a National Pharmacy Chain",UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,2022-06-23 12:06:00,2025-03-20 12:03:00,2028-05-31 12:05:00,2024-06-01 12:06:00,2025-03-20 12:03:00,2025-05-31 12:05:00,1,1,0
2024-08-12 06:08:53,11002931,1R01TW012904-01,R01,Kabawil: Adapting an Intervention to Reduce Intersectional Stigmas among Indigenous Sexual Minority Men and Traditional Healers in Mesoamerica,UNIVERSITY OF WASHINGTON,2024-08-09 12:08:00,2025-03-20 12:03:00,2027-07-31 12:07:00,2024-08-09 12:08:00,2025-03-20 12:03:00,2025-07-31 12:07:00,207738,207738,0
2024-09-14 04:09:49,10932201,5R01HG013145-02,R01,Trans/Forming Genomics: Guidance for Research Involving Transgender and Gender Diverse People,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,2023-09-20 12:09:00,2025-03-20 12:03:00,2027-07-31 12:07:00,2024-08-01 12:08:00,2025-03-20 12:03:00,2025-07-31 12:07:00,787406,787406,0
2024-09-14 04:09:49,11056229,1R01NR021461-01,R01,Examining Non-Congregate Shelter Effects on Mental Health Crises through Community Health Partnerships in Connecticut,YALE UNIVERSITY,2024-09-11 12:09:00,2025-03-20 12:03:00,2027-08-31 12:08:00,2024-09-11 12:09:00,2025-03-20 12:03:00,2027-08-31 12:08:00,2432517,2432517,0
2024-11-23 04:11:44,11072243,1R01MH140023-01,R01,Mental Health Effects of Marriage Policy: Evidence from Linked Administrative Data in New Zealand,VANDERBILT UNIVERSITY,2024-11-21 12:11:00,2025-03-20 12:03:00,2029-10-31 12:10:00,2024-11-21 12:11:00,2025-03-20 12:03:00,2025-10-31 12:10:00,722293,722293,0
2024-11-23 04:11:44,11085774,1R01AI189309-01,R01,Impact of Gender Affirming Hormone Therapy on HIV Viral Dynamics and Immune Responses in Transgender Women,JOHNS HOPKINS UNIVERSITY,2024-11-18 12:11:00,2025-03-20 12:03:00,2029-10-31 12:10:00,2024-11-18 12:11:00,2025-03-20 12:03:00,2025-10-31 12:10:00,771490,771490,0
2024-12-14 04:12:33,10976423,5R01MH123349-05,R01,Social and structural violence and HIV care continuum outcomes: Developing a trauma-informed HIV care intervention among WLWH,UNIVERSITY OF BRITISH COLUMBIA,2021-01-15 12:01:00,2025-03-20 12:03:00,2025-11-30 12:11:00,2024-12-01 12:12:00,2025-03-20 12:03:00,2025-11-30 12:11:00,401871,401871,0
2025-01-04 04:01:11,10898516,1R13MH136663-01,R13,"Enhancing Diversity, Equity, and Inclusion in Mental Health Research: American Psychopathological Association Annual Meetings","NEW YORK STATE PSYCHIATRIC INSTITUTE DBA RESEARCH FOUNDATION FOR MENTAL HYGIENE, INC",2025-01-01 12:01:00,2025-03-20 12:03:00,2026-12-31 12:12:00,2025-01-01 12:01:00,2025-03-20 12:03:00,2025-12-31 12:12:00,30000,30000,0
2025-01-04 04:01:11,11000772,5R01MH128130-04,R01,STI Response and Recommendations Under PrEP (STIRRUP),EMORY UNIVERSITY,2022-02-01 12:02:00,2025-03-20 12:03:00,2026-12-31 12:12:00,2025-01-01 12:01:00,2025-03-20 12:03:00,2025-12-31 12:12:00,518619,518619,0
2024-04-13 04:04:55,10783778,5R01MD015109-04,R01,Charting Trajectories of Sexual Identity Development and Mental Health Disparities Among Sexual Minority Youth,UNIV OF NORTH CAROLINA CHAPEL HILL,2021-05-21 12:05:00,2025-03-20 12:03:00,2026-02-28 12:02:00,2024-03-01 12:03:00,2025-03-20 12:03:00,2026-02-28 12:02:00,386605,386605,0
2024-04-13 04:04:55,10807984,5R01MD016417-03,R01,Contextual Determinants of Sexual Minority Health in the United States,UNIVERSITY OF TEXAS SAN ANTONIO,2022-07-21 12:07:00,2025-03-20 12:03:00,2026-03-31 12:03:00,2024-04-01 12:04:00,2025-03-20 12:03:00,2026-03-31 12:03:00,291186,291186,0
2024-05-04 04:05:42,10793324,1R15AA030898-01A1,R15,Reconstruction of an SGM-specific sexual violence peer support program (SSS+),UNIVERSITY OF NORTH CAROLINA CHARLOTTE,2024-05-01 12:05:00,2025-03-20 12:03:00,2027-04-30 12:04:00,2024-05-01 12:05:00,2025-03-20 12:03:00,2027-04-30 12:04:00,458269,458269,0
2024-05-04 04:05:42,10850788,5R01MH123282-05,R01,NEXUS: A novel social network approach to study the effects of intersectional stigma on HIV prevention among Latino MSM,"UNIVERSITY OF CALIFORNIA, SAN DIEGO",2020-07-01 12:07:00,2025-03-20 12:03:00,2026-04-30 12:04:00,2024-05-01 12:05:00,2025-03-20 12:03:00,2026-04-30 12:04:00,678582,678582,0
2024-06-29 04:06:59,10869406,1R01ES036258-01,R01,Reframing personal and community report back of consumer products by centering intersectionality,COLUMBIA UNIVERSITY HEALTH SCIENCES,2024-06-25 12:06:00,2025-03-20 12:03:00,2028-05-31 12:05:00,2024-06-25 12:06:00,2025-03-20 12:03:00,2025-05-31 12:05:00,430305,430305,0
2024-07-20 04:07:58,10986288,1R01DA059240-01A1,R01,Characterizing Intersectional Geospatial Stigma and Affirmation Landscapes and Their Influence on Black and Latino Bisexual Men At Risk for Substance Abuse and HIV,FLORIDA STATE UNIVERSITY,2024-07-15 12:07:00,2025-03-20 12:03:00,2029-04-30 12:04:00,2024-07-15 12:07:00,2025-03-20 12:03:00,2025-04-30 12:04:00,701204,701204,0
2024-07-20 04:07:58,11006733,1R01DA061661-01,R01,Optimizing a Just-in-Time Adaptive Intervention to Increase Uptake of Chemsex Harm Reduction Services in MSM: A Micro-randomized Trial,UNIVERSITY OF CONNECTICUT STORRS,2024-07-15 12:07:00,2025-03-20 12:03:00,2029-04-30 12:04:00,2024-07-15 12:07:00,2025-03-20 12:03:00,2025-04-30 12:04:00,773845,773845,0
2024-07-20 04:07:58,11008853,1R01AI181732-01A1,R01,"The Doxy-PEP Impact Study: a multi-city US longitudinal cohort to evaluate doxy-PEP field effectiveness, investigate associated antimicrobial resistance, and establish doxy-PEP to need ratios","UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",2024-07-18 12:07:00,2025-03-20 12:03:00,2029-06-30 12:06:00,2024-07-18 12:07:00,2025-03-20 12:03:00,2025-06-30 12:06:00,1628180,1628180,0
2024-08-17 04:08:08,10914060,5R01HG012697-03,R01,A novel approach for equitable characterization of gender and its use in exposing subgroup discrepancies in polygenic score associations,UNIVERSITY OF IOWA,2022-09-26 12:09:00,2025-03-20 12:03:00,2026-07-31 12:07:00,2024-08-01 12:08:00,2025-03-20 12:03:00,2025-07-31 12:07:00,509426,509426,0
2024-08-17 04:08:08,11009640,1R01MH138237-01,R01,"Leveraging a Strategic Alliance of Community-Based Implementers and Researchers to Characterize, Protocolize, and Scale Up Local Implementation Strategies for Ending the HIV Epidemic among Latino MSM",UNIVERSITY OF MIAMI CORAL GABLES,2024-08-13 12:08:00,2025-03-20 12:03:00,2029-05-31 12:05:00,2024-08-13 12:08:00,2025-03-20 12:03:00,2025-05-31 12:05:00,788119,788119,0
2024-08-31 04:08:14,10696166,5R01MH128049-04,R01,"Tcher, Take Charge: Increasing PrEP Awareness, Uptake, and Adherence Through Health Care Empowerment and Addressing Social Determinants of Health Among Racially Diverse Trans Women in the Deep South",PUBLIC HEALTH FOUNDATION ENTERPRISES,2021-09-17 12:09:00,2025-03-20 12:03:00,2026-07-31 12:07:00,2024-08-30 12:08:00,2025-03-20 12:03:00,2025-07-31 12:07:00,524200,524200,0
2024-08-31 04:08:14,10920401,5R01HL160325-04,R01,"Characterizing Sleep, ART Adherence and Viral Suppression Among Black Sexual Minority Men",COLUMBIA UNIVERSITY HEALTH SCIENCES,2021-09-15 12:09:00,2025-03-20 12:03:00,2026-07-31 12:07:00,2024-08-01 12:08:00,2025-03-20 12:03:00,2025-07-31 12:07:00,774324,774324,0
2023-04-29 04:04:54,10598040,5R01MH119956-05,R01,PrEP-3D: An Integrated Pharmacy Digital Diary and Delivery Strategy to Increase PrEP Use Among MSM,PUBLIC HEALTH FOUNDATION ENTERPRISES,2019-04-08 12:04:00,2025-03-20 12:03:00,2025-03-31 12:03:00,2023-04-26 12:04:00,2025-03-20 12:03:00,2025-03-31 12:03:00,471332,471332,0
2023-06-03 04:06:23,10610403,5R01MH121256-05,R01,Promoting Reductions in Intersectional Stigma to Improve HIV Testing and PrEP Use Among Latino Sexual Minority Men,RAND CORPORATION,2019-08-01 12:08:00,2025-03-20 12:03:00,2025-05-31 12:05:00,2023-06-01 12:06:00,2025-03-20 12:03:00,2025-05-31 12:05:00,830958,830958,0
2023-08-21 09:08:42,10479828,5R01MH115349-05,R01,Sex hormone effects on neurodevelopment: Controlled puberty in transgender adolescents,STANFORD UNIVERSITY,2018-08-23 12:08:00,2025-03-20 12:03:00,2025-05-31 12:05:00,2023-08-16 12:08:00,2025-03-20 12:03:00,2025-05-31 12:05:00,707054,707054,0
2024-02-03 04:02:44,10798111,5R01MH124900-04,R01,Social-Affective Vulnerability to Suicidality among LGBTQ Young Adults: Proximal and Distal Factors,UNIVERSITY OF PITTSBURGH AT PITTSBURGH,2021-04-01 12:04:00,2025-03-20 12:03:00,2026-01-31 12:01:00,2024-02-01 12:02:00,2025-03-20 12:03:00,2026-01-31 12:01:00,759447,759447,0
2024-07-06 04:07:38,10856923,5R01MD018051-03,R01,Modeling Resilience as a Multidimensional Protective Factor for Transgender Health Disparities: Measure Development and Longitudinal Evaluation of Resilience,MICHIGAN STATE UNIVERSITY,2022-09-25 12:09:00,2025-03-20 12:03:00,2026-06-30 12:06:00,2024-07-01 12:07:00,2025-03-20 12:03:00,2025-06-30 12:06:00,534452,534452,0
2024-07-06 04:07:38,10873156,5R01DA057351-03,R01,"Heavy cannabis use, neurocognition and PrEP care engagement among young Black sexual minority men",UNIVERSITY OF CHICAGO,2022-09-15 12:09:00,2025-03-20 12:03:00,2027-06-30 12:06:00,2024-07-01 12:07:00,2025-03-20 12:03:00,2025-06-30 12:06:00,924073,924073,0
2024-07-06 04:07:38,10875573,5R01MH100028-14,R01,Autism Center of Excellence Network: Neurodevelopmental Biomarkers of Late Diagnosis in Female and Gender Diverse Autism,UNIVERSITY OF VIRGINIA,2012-09-04 12:09:00,2025-03-20 12:03:00,2027-06-30 12:06:00,2024-07-01 12:07:00,2025-03-20 12:03:00,2025-06-30 12:06:00,2446210,2446210,0
2024-07-06 04:07:38,10906998,5R01DA058965-02,R01,Achieving Equity in Patient Outcome Reporting for Timely Assessments of Life with HIV and Substance Use (ePORTAL HIV-S),UNIVERSITY OF CHICAGO,2023-08-15 12:08:00,2025-03-20 12:03:00,2027-06-30 12:06:00,2024-07-01 12:07:00,2025-03-20 12:03:00,2025-06-30 12:06:00,758812,758812,0
2024-09-21 04:09:10,10986884,1R01DA061345-01,R01,Race & Place: The Impacts of Racial Inequality on Substance Use and HIV Outcomes in Los Angeles,UNIVERSITY OF CALIFORNIA LOS ANGELES,2024-09-15 12:09:00,2025-03-20 12:03:00,2029-07-31 12:07:00,2024-09-15 12:09:00,2025-03-20 12:03:00,2025-07-31 12:07:00,439153,439153,0
2024-09-21 04:09:10,11046167,1R01DA058994-01A1,R01,"Network-based study design, statistical, and modeling solutions for HIV among populations that use illicit substances: Informing interventions and policy in real-world settings using existing data",UNIVERSITY OF RHODE ISLAND,2024-09-15 12:09:00,2025-03-20 12:03:00,2029-07-31 12:07:00,2024-09-15 12:09:00,2025-03-20 12:03:00,2025-07-31 12:07:00,771618,771618,0
2024-09-21 04:09:10,11057137,1R21AA031548-01A1,R21,Daily Impact of Sexual Minority Stress on Alcohol-Related Intimate Partner Violence among Bisexual+ Young Adults: A Couples' Daily Diary Study,VIRGINIA POLYTECHNIC INST AND ST UNIV,2024-09-17 12:09:00,2025-03-20 12:03:00,2026-08-31 12:08:00,2024-09-17 12:09:00,2025-03-20 12:03:00,2025-08-31 12:08:00,218293,218293,0
2025-03-01 04:03:19,11145638,5R01MD019278-02,R01,Examining the Mechanisms and Consequences of Sleep Health Inequities Affecting Black Sexual Minority Men,RAND CORPORATION,2024-08-02 12:08:00,2025-03-20 12:03:00,2029-02-28 12:02:00,2025-03-01 12:03:00,2025-03-20 12:03:00,2026-02-28 12:02:00,599087,599087,0
2024-04-06 04:04:19,10869448,1R03CA289560-01,R03,Refinement of a Training Module to Improve Discussions of Sexual Orientation and Gender Identity in Cancer Clinics,MAYO CLINIC ROCHESTER,2024-04-01 12:04:00,2025-03-20 12:03:00,2026-03-31 12:03:00,2024-04-01 12:04:00,2025-03-20 12:03:00,2025-03-31 12:03:00,80700,80700,0
2024-04-06 04:04:19,10933040,5R01MD019181-02,R01,MyPEEPS Mobile Plus: A Multi-Level HIV Prevention Intervention for Young MSM ,COLUMBIA UNIVERSITY HEALTH SCIENCES,2023-09-21 12:09:00,2025-03-20 12:03:00,2028-03-31 12:03:00,2024-04-01 12:04:00,2025-03-20 12:03:00,2025-03-31 12:03:00,989833,989833,0
2024-04-06 04:04:19,10933529,5R01MD018523-02,R01,"A Multilevel, Multiphase Optimization Strategy for PrEP: Patients and Providers in Primary Care",HENRY FORD HEALTH + MICHIGAN STATE UNIVERSITY HEALTH SCIENCES,2023-09-22 12:09:00,2025-03-20 12:03:00,2028-03-31 12:03:00,2024-04-01 12:04:00,2025-03-20 12:03:00,2025-03-31 12:03:00,768126,768126,0
2024-06-15 04:06:23,10850671,5R01MD018340-03,R01,Investigating and identifying the heterogeneity in COVID-19 misinformation exposure on social media among Black and Rural communities to inform precision public health messaging,UNIVERSITY OF PENNSYLVANIA,2022-09-20 12:09:00,2025-03-20 12:03:00,2027-05-31 12:05:00,2024-06-01 12:06:00,2025-03-20 12:03:00,2025-05-31 12:05:00,771159,771159,0
2024-08-03 04:08:44,10901921,5R01HL165686-03,R01,"Synergistic epidemics of non-communicable diseases, stigma, depression, and material insecurities among sexual and gender minorities living with HIV in Nigeria",UNIVERSITY OF MARYLAND BALTIMORE,2022-08-01 12:08:00,2025-03-20 12:03:00,2027-07-31 12:07:00,2024-08-01 12:08:00,2025-03-20 12:03:00,2025-07-31 12:07:00,734579,734579,0
2024-08-03 04:08:44,11086383,3R01DA057351-03S1,R01,"Heavy cannabis use, neurocognition and PrEP care engagement among young Black sexual minority men",UNIVERSITY OF CHICAGO,2022-09-15 12:09:00,2025-03-20 12:03:00,2027-06-30 12:06:00,2024-07-01 12:07:00,2025-03-20 12:03:00,2025-06-30 12:06:00,62320,62320,0
2024-11-09 04:11:31,10983769,5R01MH123388-05,R01,Violence and viral suppression among men living with HIV,UNIVERSITY OF MICHIGAN AT ANN ARBOR,2020-12-01 12:12:00,2025-03-20 12:03:00,2025-10-31 12:10:00,2024-11-01 12:11:00,2025-03-20 12:03:00,2025-10-31 12:10:00,582129,582129,0
2024-12-07 04:12:42,10745974,5R01MD014722-05,R01,"Still Climbin': A Randomized Controlled Trial of an Intervention to Improve Coping with Discrimination, Address Medical Mistrust, and Reduce Health Disparities among Black Sexual Minority Men",RAND CORPORATION,2020-02-10 12:02:00,2025-03-20 12:03:00,2025-11-30 12:11:00,2024-12-01 12:12:00,2025-03-20 12:03:00,2025-11-30 12:11:00,829836,829836,0
2024-12-07 04:12:42,10980561,5R01MD018167-03,R01,Sexual minority couples' health during the transition to marriage,UNIVERSITY OF DENVER (COLORADO SEMINARY),2023-02-15 12:02:00,2025-03-20 12:03:00,2027-11-30 12:11:00,2024-12-01 12:12:00,2025-03-20 12:03:00,2025-11-30 12:11:00,632717,632717,0
2024-12-07 04:12:42,11000850,5R01CA276500-02,R01,Smoking and Cancer-Related Health Disparities among Sexual and Gender Minority Adults,UNIVERSITY OF MICHIGAN AT ANN ARBOR,2023-12-15 12:12:00,2025-03-20 12:03:00,2028-11-30 12:11:00,2024-12-01 12:12:00,2025-03-20 12:03:00,2025-11-30 12:11:00,407963,407963,0
2024-12-07 04:12:42,11065758,1R13HL177880-01,R13,2025 Cardiac Arrhythmia Mechanisms Gordon Research Conference and Gordon Research Seminar,GORDON RESEARCH CONFERENCES,2024-12-01 12:12:00,2025-03-20 12:03:00,2025-11-30 12:11:00,2024-12-01 12:12:00,2025-03-20 12:03:00,2025-11-30 12:11:00,5000,5000,0
2025-03-01 04:03:19,11172536,5R01MD018571-02,R01,A multidimensional investigation of social support for transgender and nonbinary people and its impacts on health and well-being: Measurement development using community engagement,UNIVERSITY OF WISCONSIN-MADISON,2024-08-19 12:08:00,2025-03-20 12:03:00,2029-02-28 12:02:00,2025-03-01 12:03:00,2025-03-20 12:03:00,2026-02-28 12:02:00,681042,681042,0
2024-09-07 04:09:48,10903921,5R01MH131475-02,R01,Intervention to Enhance PrepPersistence Among African American Men Who Have Sex With Men,BROWN UNIVERSITY,2023-09-01 12:09:00,2025-03-20 12:03:00,2028-07-31 12:07:00,2024-08-01 12:08:00,2025-03-20 12:03:00,2025-07-31 12:07:00,729617,729617,0
2024-09-07 04:09:48,10911221,5R01HL160326-05,R01,Stigma and the non-communicable disease syndemic in aging HIV positive and HIV negative MSM,RUTGERS BIOMEDICAL AND HEALTH SCIENCES,2023-02-01 12:02:00,2025-03-20 12:03:00,2026-08-31 12:08:00,2024-09-01 12:09:00,2025-03-20 12:03:00,2025-08-31 12:08:00,497040,497040,0
2024-09-07 04:09:48,10931459,5R01DE032225-02,R01,The Role of Testosterone on Mediating Sex and Gender Influences on Chronic Orofacial Pain Conditions,UNIVERSITY OF MARYLAND BALTIMORE,2023-09-19 12:09:00,2025-03-20 12:03:00,2027-08-31 12:08:00,2024-09-01 12:09:00,2025-03-20 12:03:00,2025-08-31 12:08:00,461997,461997,0
2024-09-07 04:09:48,10950256,1R03AA031740-01,R03,"Romantic Relationships, Discrimination Stressors, and Alcohol Use among Sexual and Gender Minority Adults",MONTANA STATE UNIVERSITY - BOZEMAN,2024-09-01 12:09:00,2025-03-20 12:03:00,2026-08-31 12:08:00,2024-09-01 12:09:00,2025-03-20 12:03:00,2025-08-31 12:08:00,80316,80316,0
2024-09-07 04:09:48,10983387,1R01MH137695-01,R01,Measuring and Mapping Trajectories of Risk and Resilience for Suicidal Thoughts and Behaviors in Sexual and Gender Minority Preteens,VANDERBILT UNIVERSITY,2024-09-01 12:09:00,2025-03-20 12:03:00,2028-05-31 12:05:00,2024-09-01 12:09:00,2025-03-20 12:03:00,2025-05-31 12:05:00,651915,651915,0
2025-01-04 04:01:11,11015985,1R01MH138335-01,R01,"Bisexual adolescents' and young adults' risk for depression and suicidal ideation: Developmental trajectories, risk and protective factors, and underlying mechanisms",OHIO STATE UNIVERSITY,2025-01-01 12:01:00,2025-03-20 12:03:00,2029-12-31 12:12:00,2025-01-01 12:01:00,2025-03-20 12:03:00,2025-12-31 12:12:00,815881,815881,0
2025-01-04 04:01:11,11091603,5R01MD018679-02,R01,Understanding the Role of Structural Oppression for Suicide Risk among Black Sexual and Gender Minority Adolescents and Young Adults,RUTGERS BIOMEDICAL AND HEALTH SCIENCES,2024-05-17 12:05:00,2025-03-20 12:03:00,2027-12-31 12:12:00,2025-01-01 12:01:00,2025-03-20 12:03:00,2025-12-31 12:12:00,582847,582847,0
2024-04-06 04:04:19,10723404,1K23MH134111-01,K23,Using youth-engaged methods to develop and evaluate a measure for disordered eating behaviors in transgender and gender-diverse youth,VIRGINIA COMMONWEALTH UNIVERSITY,2024-04-01 12:04:00,2025-03-19 12:03:00,2028-03-31 12:03:00,2024-04-01 12:04:00,2025-03-19 12:03:00,2025-03-31 12:03:00,205308,205308,0
2024-08-03 04:08:44,10886007,5R01AI174862-03,R01,Cabotegravir PrEP: Actionable Robust Evidence for Translation into Practice (CABARET),"HARVARD PILGRIM HEALTH CARE, INC.",2022-09-21 12:09:00,2025-03-19 12:03:00,2027-07-31 12:07:00,2024-08-01 12:08:00,2025-03-19 12:03:00,2025-07-31 12:07:00,790624,790624,0
2024-08-03 04:08:44,10886032,5R01AI172092-03,R01,Enhanced COhort methods for HIV Research and Epidemiology (ENCORE) among transgender women in the United States,JOHNS HOPKINS UNIVERSITY,2022-08-09 12:08:00,2025-03-19 12:03:00,2027-07-31 12:07:00,2024-08-01 12:08:00,2025-03-19 12:03:00,2025-07-31 12:07:00,1761882,1761882,0
2024-08-03 04:08:44,10896380,5R01CA265945-03,R01,Testing Effective Methods to Recruit Sexual and Gender Minority Cancer Patients for Cancer Studies,UNIVERSITY OF MINNESOTA,2022-08-12 12:08:00,2025-03-19 12:03:00,2027-07-31 12:07:00,2024-08-01 12:08:00,2025-03-19 12:03:00,2025-07-31 12:07:00,694803,694803,0
2025-02-22 04:02:46,11097370,5K23DK139454-02,K23,"Structural Racism as a ""Third hit"" on kidney outcomes of Black individuals with APOL1 risk alleles",ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,2024-05-23 12:05:00,2025-03-19 12:03:00,2029-01-31 12:01:00,2025-02-01 12:02:00,2025-03-19 12:03:00,2026-01-31 12:01:00,194886,194886,0
2024-07-06 04:07:38,10894742,5R01DA056888-03,R01,Optimizing PrEP Implementation and Cost-effectiveness among Sexual and Gender Minority Individuals with a Substance Use Disorder,"FRIENDS RESEARCH INSTITUTE, INC.",2022-09-01 12:09:00,2025-03-19 12:03:00,2027-06-30 12:06:00,2024-07-01 12:07:00,2025-03-19 12:03:00,2025-06-30 12:06:00,912089,912089,0
2024-07-06 04:07:38,10905980,5R01DA056287-02,R01,Comparative- and cost-effectiveness research determining the optimal intervention for advancing transgender women living with HIV to full viral suppression,"FRIENDS RESEARCH INSTITUTE, INC.",2023-08-15 12:08:00,2025-03-19 12:03:00,2028-06-30 12:06:00,2024-07-01 12:07:00,2025-03-19 12:03:00,2025-06-30 12:06:00,896441,896441,0
2024-09-21 04:09:10,10899938,1P50MD019475-01,P50,The Institute for Health Equity Research Catalyst Center,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,2024-09-21 12:09:00,2025-03-19 12:03:00,2029-05-31 12:05:00,2024-09-21 12:09:00,2025-03-19 12:03:00,2025-05-31 12:05:00,759917,759917,0
