date_added,appl_id,project_num,activity_code,project_title,org_name,project_start_date,new_project_end_date,old_project_end_date,budget_start,new_budget_end_date,old_budget_end_date,new_award_amount,old_award_amount,award_amount_change
2024-04-06 04:04:19,10814326,5T34GM145385-02,T34,U-RISE at University of North Florida,UNIVERSITY OF NORTH FLORIDA,2023-04-01 12:04:00,2025-03-31 12:03:00,2028-03-31 12:03:00,2024-04-01 12:04:00,2025-03-31 12:03:00,2025-03-31 12:03:00,264362,264362,0
2024-04-06 04:04:19,10814332,5T34GM145521-02,T34,U-RISE at the New Jersey Institute of Technology,NEW JERSEY INSTITUTE OF TECHNOLOGY,2023-04-01 12:04:00,2025-03-31 12:03:00,2028-03-31 12:03:00,2024-04-01 12:04:00,2025-03-31 12:03:00,2025-03-31 12:03:00,271543,271543,0
2024-04-06 04:04:19,10814901,5T34GM149492-02,T34,U-RISE at Cal Poly,CALIFORNIA POLY STATE U SAN LUIS OBISPO,2023-04-01 12:04:00,2025-03-31 12:03:00,2028-03-31 12:03:00,2024-04-01 12:04:00,2025-03-31 12:03:00,2025-03-31 12:03:00,296509,296509,0
2024-04-06 04:04:19,10814902,5T34GM149816-02,T34,U-RISE at Old Dominion University,OLD DOMINION UNIVERSITY,2023-04-01 12:04:00,2025-03-31 12:03:00,2028-03-31 12:03:00,2024-04-01 12:04:00,2025-03-31 12:03:00,2025-03-31 12:03:00,293919,293919,0
2024-04-06 04:04:19,10814946,5T34GM149392-02,T34,U-RISE at the University of the Virgin Islands,UNIVERSITY OF THE VIRGIN ISLANDS,2023-04-01 12:04:00,2025-03-31 12:03:00,2028-03-31 12:03:00,2024-04-01 12:04:00,2025-03-31 12:03:00,2025-03-31 12:03:00,446273,446273,0
2024-04-06 04:04:19,10815755,5T34GM149493-02,T34,U-RISE at Cal State Fullerton,CALIFORNIA STATE UNIVERSITY FULLERTON,2023-04-01 12:04:00,2025-03-31 12:03:00,2028-03-31 12:03:00,2024-04-01 12:04:00,2025-03-31 12:03:00,2025-03-31 12:03:00,334652,334652,0
2024-04-06 04:04:19,10815842,5T34GM149449-02,T34,"U-RISE at University of Alaska Anchorage (""Biomed U-RISE"")",UNIVERSITY OF ALASKA ANCHORAGE,2023-04-01 12:04:00,2025-03-31 12:03:00,2028-03-31 12:03:00,2024-04-01 12:04:00,2025-03-31 12:03:00,2025-03-31 12:03:00,286186,286186,0
2024-04-06 04:04:19,10816453,5T34GM149385-02,T34,U-RISE at Lehman College,HERBERT H. LEHMAN COLLEGE,2023-04-01 12:04:00,2025-03-31 12:03:00,2028-03-31 12:03:00,2024-04-01 12:04:00,2025-03-31 12:03:00,2025-03-31 12:03:00,234052,234052,0
2024-04-06 04:04:19,10816457,5T34GM149461-02,T34,U-RISE Program at San Jose State University,SAN JOSE STATE UNIVERSITY,2023-04-01 12:04:00,2025-03-31 12:03:00,2028-03-31 12:03:00,2024-04-01 12:04:00,2025-03-31 12:03:00,2025-03-31 12:03:00,271970,271970,0
2024-04-06 04:04:19,10816493,5T34GM145466-02,T34,U-RISE at the University of North Dakota,UNIVERSITY OF NORTH DAKOTA,2023-04-01 12:04:00,2025-03-31 12:03:00,2028-03-31 12:03:00,2024-04-01 12:04:00,2025-03-31 12:03:00,2025-03-31 12:03:00,310748,310748,0
2024-04-06 04:04:19,10816503,5T34GM149455-02,T34,U-RISE at St. Mary's University,ST. MARY'S UNIVERSITY,2023-04-01 12:04:00,2025-03-31 12:03:00,2028-03-31 12:03:00,2024-04-01 12:04:00,2025-03-31 12:03:00,2025-03-31 12:03:00,452572,452572,0
2024-04-06 04:04:19,10817207,5T34GM136450-04,T34,U-RISE Training the Next Generation of Basic Biomedical Researchers A Holistic Approach,CALIFORNIA STATE UNIVERSITY NORTHRIDGE,2021-04-01 12:04:00,2025-03-31 12:03:00,2026-03-31 12:03:00,2024-04-01 12:04:00,2025-03-31 12:03:00,2025-03-31 12:03:00,655597,655597,0
2024-04-06 04:04:19,10817917,5T34GM145508-03,T34,U-RISE at Clark Atlanta University,CLARK ATLANTA UNIVERSITY,2022-04-01 12:04:00,2025-03-31 12:03:00,2027-03-31 12:03:00,2024-04-01 12:04:00,2025-03-31 12:03:00,2025-03-31 12:03:00,357082,357082,0
2024-04-06 04:04:19,10817918,5T34GM136492-04,T34,U-Rise at Rowan University,ROWAN UNIVERSITY,2021-04-01 12:04:00,2025-03-31 12:03:00,2026-03-31 12:03:00,2024-04-01 12:04:00,2025-03-31 12:03:00,2025-03-31 12:03:00,494995,494995,0
2024-04-06 04:04:19,10818365,5T34GM145504-02,T34,U-RISE AT UNIVERSITY OF PUERTO RICO AT PONCE,UNIVERSITY OF PUERTO RICO PONCE,2023-04-01 12:04:00,2025-03-31 12:03:00,2028-03-31 12:03:00,2024-04-01 12:04:00,2025-03-31 12:03:00,2025-03-31 12:03:00,382819,382819,0
2024-04-06 04:04:19,10818578,5T34GM149490-02,T34,U-RISE at Brooklyn College,BROOKLYN COLLEGE,2023-04-01 12:04:00,2025-03-31 12:03:00,2028-03-31 12:03:00,2024-04-01 12:04:00,2025-03-31 12:03:00,2025-03-31 12:03:00,162225,162225,0
2024-04-06 04:04:19,10819581,5T34GM149459-02,T34,U-RISE at City College of New York,CITY COLLEGE OF NEW YORK,2023-04-03 12:04:00,2025-03-31 12:03:00,2028-03-31 12:03:00,2024-04-01 12:04:00,2025-03-31 12:03:00,2025-03-31 12:03:00,268986,268986,0
2024-04-06 04:04:19,10823242,5T34GM149475-02,T34,"U-RISE at Queens College, CUNY",QUEENS COLLEGE,2023-04-06 12:04:00,2025-03-31 12:03:00,2028-03-31 12:03:00,2024-04-01 12:04:00,2025-03-31 12:03:00,2025-03-31 12:03:00,267523,267523,0
2024-04-06 04:04:19,10825530,5T34GM149474-02,T34,U-RISE at University of Detroit Mercy,UNIVERSITY OF DETROIT MERCY,2023-04-10 12:04:00,2025-03-31 12:03:00,2028-03-31 12:03:00,2024-04-01 12:04:00,2025-03-31 12:03:00,2025-03-31 12:03:00,271543,271543,0
2024-04-06 04:04:19,10827508,5T34GM149378-02,T34,Undergraduate Research Training Initiative for Student Enhancement (U-RISE) (T34) at CSULB,CALIFORNIA STATE UNIVERSITY LONG BEACH,2023-04-11 12:04:00,2025-03-31 12:03:00,2028-03-31 12:03:00,2024-04-01 12:04:00,2025-03-31 12:03:00,2025-03-31 12:03:00,667804,667804,0
2024-04-06 04:04:19,10828814,5T34GM141009-03,T34,U-RISE at the University of Alaska Fairbanks,UNIVERSITY OF ALASKA FAIRBANKS,2022-04-01 12:04:00,2025-03-31 12:03:00,2027-03-31 12:03:00,2024-04-01 12:04:00,2025-03-31 12:03:00,2025-03-31 12:03:00,571924,571924,0
2024-04-06 04:04:19,10830274,5T34GM145505-03,T34,U-RISE at PVAMU,PRAIRIE VIEW AGRI & MECH UNIVERSITY,2022-04-01 12:04:00,2025-03-31 12:03:00,2027-03-31 12:03:00,2024-04-01 12:04:00,2025-03-31 12:03:00,2025-03-31 12:03:00,437258,437258,0
2024-04-06 04:04:19,10844734,1T34GM153398-01,T34,U-RISE at Sacramento State,CALIFORNIA STATE UNIVERSITY SACRAMENTO,2024-04-01 12:04:00,2025-03-31 12:03:00,2029-03-31 12:03:00,2024-04-01 12:04:00,2025-03-31 12:03:00,2025-03-31 12:03:00,270505,270505,0
2024-04-06 04:04:19,10847577,1T34GM153552-01,T34,U-RISE at Worcester Polytechnic Institute (U-RISE@Wπ),WORCESTER POLYTECHNIC INSTITUTE,2024-04-01 12:04:00,2025-03-31 12:03:00,2029-03-31 12:03:00,2024-04-01 12:04:00,2025-03-31 12:03:00,2025-03-31 12:03:00,137662,137662,0
2024-04-06 04:04:19,10847985,1T34GM153538-01,T34,U-RISE at the University of West Florida,UNIVERSITY OF WEST FLORIDA,2024-04-01 12:04:00,2025-03-31 12:03:00,2029-03-31 12:03:00,2024-04-01 12:04:00,2025-03-31 12:03:00,2025-03-31 12:03:00,181029,181029,0
2023-09-02 04:09:38,10705289,5K99AG078342-02,K99,Modulating Alzheimer’s Disease by mTORC1 inhibition to augment lysosomal activity,UNIVERSITY OF PITTSBURGH AT PITTSBURGH,2022-09-15 12:09:00,2025-03-31 12:03:00,2025-08-31 12:08:00,2023-09-01 12:09:00,2025-03-31 12:03:00,2025-08-31 12:08:00,122536,122536,0
2024-05-11 04:05:51,10817957,5T34GM136477-05,T34,U-RISE at Delaware State University: Student Training in Academic Research,DELAWARE STATE UNIVERSITY,2020-04-01 12:04:00,2025-03-31 12:03:00,2026-03-31 12:03:00,2024-04-01 12:04:00,2025-03-31 12:03:00,2026-03-31 12:03:00,1,1,0
2024-09-07 04:09:48,10930162,5R56AG084070-02,R56,Adaptive Testing of Cognitive Function based on multi-dimensionalItem Response Theory,UNIVERSITY OF CHICAGO,2023-09-18 12:09:00,2025-03-31 12:03:00,2025-08-31 12:08:00,2024-09-01 12:09:00,2025-03-31 12:03:00,2025-08-31 12:08:00,1282331,1282331,0
2024-09-07 04:09:48,10930834,5K99DE032363-02,K99,The Role of Tufts Cells in Salivary Gland Immunity,UNIVERSITY OF MISSOURI-COLUMBIA,2023-09-18 12:09:00,2025-03-31 12:03:00,2025-08-31 12:08:00,2024-09-01 12:09:00,2025-03-31 12:03:00,2025-08-31 12:08:00,100878,100878,0
2024-04-06 04:04:19,10848617,1T34GM153609-01,T34,U-RISE at Rutgers University - Camden,RUTGERS THE STATE UNIV OF NJ CAMDEN,2024-04-01 12:04:00,2025-03-31 12:03:00,2029-03-31 12:03:00,2024-04-01 12:04:00,2025-03-31 12:03:00,2025-03-31 12:03:00,362058,362058,0
2024-04-06 04:04:19,10849413,1T34GM149448-01A1,T34,Kean University U-RISE Trainee Pathway (KUTP),KEAN UNIVERSITY,2024-04-01 12:04:00,2025-03-31 12:03:00,2029-03-31 12:03:00,2024-04-01 12:04:00,2025-03-31 12:03:00,2025-03-31 12:03:00,152978,152978,0
2024-04-06 04:04:19,10849425,1T34GM149434-01A1,T34,U-RISE at the UNC Pembroke,UNIVERSITY OF NORTH CAROLINA AT PEMBROKE,2024-04-01 12:04:00,2025-03-31 12:03:00,2029-03-31 12:03:00,2024-04-01 12:04:00,2025-03-31 12:03:00,2025-03-31 12:03:00,250538,250538,0
2024-04-06 04:04:19,10849495,1T34GM153567-01,T34,U-RISE at NMSU,NEW MEXICO STATE UNIVERSITY LAS CRUCES,2024-04-01 12:04:00,2025-03-31 12:03:00,2029-03-31 12:03:00,2024-04-01 12:04:00,2025-03-31 12:03:00,2025-03-31 12:03:00,325550,325550,0
2024-04-06 04:04:19,10849599,1T34GM153558-01,T34,Medgar Evers College Undergraduate Research Training Initiative for Student Enhancement (U-RISE),MEDGAR EVERS COLLEGE,2024-04-03 12:04:00,2025-03-31 12:03:00,2029-03-31 12:03:00,2024-04-03 12:04:00,2025-03-31 12:03:00,2025-03-31 12:03:00,133661,133661,0
2024-04-06 04:04:19,10850188,1T34GM153667-01,T34,URISE at the University of Puerto Rico Rio Piedras,UNIVERSITY OF PUERTO RICO RIO PIEDRAS,2024-04-01 12:04:00,2025-03-31 12:03:00,2029-03-31 12:03:00,2024-04-01 12:04:00,2025-03-31 12:03:00,2025-03-31 12:03:00,130364,130364,0
2024-04-06 04:04:19,10850255,1T34GM153651-01,T34,NCA&TSU Undergraduate Research Training Initiative for Student Enhancement (U-RISE),NORTH CAROLINA AGRI & TECH ST UNIV,2024-04-01 12:04:00,2025-03-31 12:03:00,2029-03-31 12:03:00,2024-04-01 12:04:00,2025-03-31 12:03:00,2025-03-31 12:03:00,66556,66556,0
2024-06-08 04:06:47,11051715,3U01DA041089-10S1,U01,5/21 ABCD-USA Consortium: Research Project Site at UC San Diego,"UNIVERSITY OF CALIFORNIA, SAN DIEGO",2015-09-30 12:09:00,2025-03-31 12:03:00,2027-03-31 12:03:00,2024-04-01 12:04:00,2025-03-31 12:03:00,2025-03-31 12:03:00,143287,143287,0
2024-07-13 04:07:17,10849550,1T34GM153561-01,T34,The University of Hartford U-RISE Program,UNIVERSITY OF HARTFORD,2024-07-08 12:07:00,2025-03-31 12:03:00,2029-03-31 12:03:00,2024-07-08 12:07:00,2025-03-31 12:03:00,2025-03-31 12:03:00,173469,173469,0
2023-07-01 04:07:32,10660915,5R01DK119754-05,R01,Metabolic Regulation by Glial Inflammatory Signaling,UNIVERSITY OF WASHINGTON,2018-09-12 12:09:00,2025-03-31 12:03:00,2025-06-30 12:06:00,2023-07-01 12:07:00,2025-03-31 12:03:00,2025-06-30 12:06:00,594805,594805,0
2024-09-21 04:09:10,11010705,3P50MD017342-04S3,P50,Understanding facilitators and barriers for the utilization of an Indigenized meal kit amongst urban Minnesota Native American youth and families,UNIVERSITY OF MINNESOTA,2021-09-24 12:09:00,2025-03-29 12:03:00,2026-06-30 12:06:00,2024-07-01 12:07:00,2025-03-29 12:03:00,2025-06-30 12:06:00,117318,117318,0
2024-09-28 04:09:47,11102627,3U01MD019540-02S1,U01,Train and EMPOWER A Community Health workforce to achieve equity and reduce disparities in mental health (TEACH),UNIVERSITY OF TEXAS ARLINGTON,2023-09-24 12:09:00,2025-03-29 12:03:00,2028-05-31 12:05:00,2024-09-01 12:09:00,2025-03-29 12:03:00,2025-05-31 12:05:00,141006,141006,0
2024-04-06 04:04:19,10815757,5T34GM149494-02,T34,"UNC-Greensboro U-RISE: Engage, Sustain, and Prepare Future PhD Biomedical Scientists",UNIVERSITY OF NORTH CAROLINA GREENSBORO,2023-04-01 12:04:00,2025-03-26 12:03:00,2028-03-31 12:03:00,2024-04-01 12:04:00,2025-03-26 12:03:00,2025-03-31 12:03:00,267041,267041,0
2024-04-06 04:04:19,10850431,1T34GM153625-01,T34,U-RISE at Sam Houston State University,SAM HOUSTON STATE UNIVERSITY,2024-04-03 12:04:00,2025-03-26 12:03:00,2029-03-31 12:03:00,2024-04-03 12:04:00,2025-03-26 12:03:00,2025-03-31 12:03:00,117196,117196,0
2024-08-17 04:08:08,11171005,3U54CA260517-02S3,U54,Admin Core,STANFORD UNIVERSITY,2020-09-23 12:09:00,2025-03-24 12:03:00,3035-03-24 12:03:00,2022-09-01 12:09:00,2023-08-31 12:08:00,2023-08-31 12:08:00,187845,187845,0
2024-08-17 04:08:08,11171006,3U54CA260517-02S3,U54,Clinical-Virology Core,STANFORD UNIVERSITY,2020-09-23 12:09:00,2025-03-24 12:03:00,3035-03-24 12:03:00,2022-09-01 12:09:00,2023-08-31 12:08:00,2023-08-31 12:08:00,187845,187845,0
2024-08-17 04:08:08,11171007,3U54CA260517-02S3,U54,Project 1: Serology,STANFORD UNIVERSITY,2020-09-23 12:09:00,2025-03-24 12:03:00,3035-03-24 12:03:00,2022-09-01 12:09:00,2023-08-31 12:08:00,2023-08-31 12:08:00,187845,187845,0
2024-08-17 04:08:08,11171008,3U54CA260517-02S3,U54,Project 2: B Cells,STANFORD UNIVERSITY,2020-09-23 12:09:00,2025-03-24 12:03:00,3035-03-24 12:03:00,2022-09-01 12:09:00,2023-08-31 12:08:00,2023-08-31 12:08:00,187844,187844,0
2024-08-17 04:08:08,11171009,3U54CA260517-02S3,U54,Project 3: T Cells,STANFORD UNIVERSITY,2020-09-23 12:09:00,2025-03-24 12:03:00,3035-03-24 12:03:00,2022-09-01 12:09:00,2023-08-31 12:08:00,2023-08-31 12:08:00,187843,187843,0
2024-09-07 04:09:48,11159129,3U54CA260517-02S3,U54,Mechanisms and Duration of Immunity to SARS-CoV-2 - Supplement Application for Sept 2024-Aug 2025,STANFORD UNIVERSITY,2020-09-23 12:09:00,2025-03-24 12:03:00,3035-03-24 12:03:00,2024-09-01 12:09:00,2025-03-24 12:03:00,2025-03-24 12:03:00,939222,939222,0
2024-09-14 04:09:49,11141354,3P30CA016056-47S1,P30,Two-Spirit Films in Indigenous Cancer Health,ROSWELL PARK CANCER INSTITUTE CORP,1997-06-16 12:06:00,2025-03-21 12:03:00,2025-04-30 12:04:00,2024-05-01 12:05:00,2025-03-21 12:03:00,2025-04-30 12:04:00,200000,200000,0
2024-12-07 04:12:42,10997393,5R01DC020061-04,R01,Effects of exogenous testosterone therapy on communication in gender diverse speakers,BOSTON UNIVERSITY (CHARLES RIVER CAMPUS),2021-12-01 12:12:00,2025-03-21 12:03:00,2026-11-30 12:11:00,2024-12-01 12:12:00,2025-03-21 12:03:00,2025-11-30 12:11:00,515942,515942,0
2024-07-13 04:07:17,11131465,4OT2OD025276-03,OT2,PRIDEnet for the All of Us Research Program ,STANFORD UNIVERSITY,2017-07-23 12:07:00,2025-03-14 12:03:00,2025-06-30 12:06:00,2024-07-01 12:07:00,2025-03-14 12:03:00,2025-06-30 12:06:00,1444263,1444263,0
2024-03-09 04:03:47,10982894,3U01DA051234-04S1,U01,Characterization of Tandem Repeat and Structural Variants Contributing to Addictive Behaviors in Mice and Rats,"UNIVERSITY OF CALIFORNIA, SAN DIEGO",2021-05-01 12:05:00,2025-02-28 12:02:00,2026-02-28 12:02:00,2024-03-01 12:03:00,2025-02-28 12:02:00,2025-02-28 12:02:00,116869,116869,0
2024-07-13 04:07:17,10894889,5K23HL166691-02,K23,Implementation of a Medication Adherence Instrument among Patients with Symptomatic Peripheral Artery Disease after Peripheral Vascular Intervention,DUKE UNIVERSITY,2023-07-27 12:07:00,2025-02-28 12:02:00,2028-06-30 12:06:00,2024-07-01 12:07:00,2025-02-28 12:02:00,2025-06-30 12:06:00,165526,165526,0
2024-08-12 06:08:53,11086406,3R01DA057789-02S1,R01,Substance use disorder treatment centers and facility ownership changes,YALE UNIVERSITY,2023-04-01 12:04:00,2025-02-28 12:02:00,2027-02-28 12:02:00,2024-03-01 12:03:00,2025-02-28 12:02:00,2025-02-28 12:02:00,49799,49799,0
2023-07-01 04:07:32,10643873,5R01DK123043-04,R01,UCP1 and the regulation of mitochondrial respiration in brown adipose tissue by oxaloacetate,UNIVERSITY OF IOWA,2020-09-15 12:09:00,2025-02-28 12:02:00,2025-06-30 12:06:00,2023-07-01 12:07:00,2025-02-28 12:02:00,2025-06-30 12:06:00,315000,315000,0
2024-02-10 04:02:07,10988074,3R01DA055839-02S1,R01,The influence of social stress on polysubstance use and addiction vulnerability among adults in communities of color: The mediating role of psychological pain,UNIVERSITY OF SOUTHERN CALIFORNIA,2023-04-15 12:04:00,2025-01-31 12:01:00,2026-01-31 12:01:00,2024-02-01 12:02:00,2025-01-31 12:01:00,2025-01-31 12:01:00,63001,63001,0
2024-02-17 04:02:48,10882625,2R01DC013066-12A1,R01,Planar Polarity Mechanisms in Mammalian Inner Ear Development,UNIVERSITY OF UTAH,2013-03-25 12:03:00,2025-01-15 12:01:00,2029-01-31 12:01:00,2024-02-16 12:02:00,2025-01-15 12:01:00,2025-01-31 12:01:00,494020,494020,0
2024-02-03 04:02:44,10797590,1K99CA287050-01,K99,Harnessing Exercise to Enhance Immunity and Boost Immunotherapy Outcomes in Patients with Lung Cancer,DANA-FARBER CANCER INST,2024-02-01 12:02:00,2024-12-31 12:12:00,2026-01-31 12:01:00,2024-02-01 12:02:00,2024-12-31 12:12:00,2025-01-31 12:01:00,163448,163448,0
2024-05-04 04:05:42,10824284,5R35GM143027-04,R35,Chemoproteomic mapping of the ligandable ribonucleoproteome using phloroglucinol meroterpenoids,CORNELL UNIVERSITY,2021-07-01 12:07:00,2024-12-31 12:12:00,2026-04-30 12:04:00,2024-05-01 12:05:00,2024-12-31 12:12:00,2025-04-30 12:04:00,385168,385168,0
2024-01-13 04:01:50,10782952,1R03HL171108-01,R03,Smartphone app-guided inspiratory muscle strength training for lowering systolic blood pressure,UNIVERSITY OF COLORADO,2024-01-10 12:01:00,2024-12-31 12:12:00,2025-12-31 12:12:00,2024-01-10 12:01:00,2024-12-31 12:12:00,2024-12-31 12:12:00,117375,117375,0
2023-06-03 04:06:23,10626934,5R01AT010014-05,R01,Understanding the contributions of microbiome-encoded drug metabolizing enzymes,YALE UNIVERSITY,2019-09-16 12:09:00,2024-11-30 12:11:00,2025-05-31 12:05:00,2023-06-01 12:06:00,2024-11-30 12:11:00,2025-05-31 12:05:00,418750,418750,0
2024-02-03 04:02:44,10758781,5R01NR020175-03,R01,"Mechanisms, Predictors and Clinical Markers of Dysphagia in Cardiac Surgical Patients",UNIVERSITY OF FLORIDA,2022-03-10 12:03:00,2024-10-31 12:10:00,2025-12-31 12:12:00,2024-01-30 12:01:00,2024-10-31 12:10:00,2024-12-31 12:12:00,618828,618828,0
2024-06-01 04:06:40,10846688,5K99DK133560-02,K99,Melanocortin-3 receptor in feeding and anxiety neural circuits,VANDERBILT UNIVERSITY,2023-06-01 12:06:00,2024-10-31 12:10:00,2025-05-31 12:05:00,2024-06-01 12:06:00,2024-10-31 12:10:00,2025-05-31 12:05:00,90000,90000,0
2024-05-04 04:05:42,10821330,5K23DA055736-03,K23,Development and Implementation of a Tobacco and ENDS Use Intervention for Adolescents and Young Adults in the Pediatric Hospital,"CHILDREN'S MERCY HOSP (KANSAS CITY, MO)",2022-05-15 12:05:00,2024-10-19 12:10:00,2027-04-30 12:04:00,2024-05-01 12:05:00,2024-10-19 12:10:00,2025-04-30 12:04:00,189540,189540,0
2024-02-10 04:02:07,10877006,5R01MD018730-02,R01,"Dime la VerDAD (Verify, Debunk, and Disseminate)",UNIVERSITY OF IOWA,2023-07-10 12:07:00,2024-09-15 12:09:00,2027-12-31 12:12:00,2024-01-01 12:01:00,2024-09-15 12:09:00,2024-12-31 12:12:00,637244,637244,0
2024-03-02 04:03:26,10783856,1R03DK138231-01,R03,The role of the mesenchymal niche in intestinal crypt fission,DANA-FARBER CANCER INST,2024-03-01 12:03:00,2024-09-15 12:09:00,2026-02-28 12:02:00,2024-03-01 12:03:00,2024-09-15 12:09:00,2025-02-28 12:02:00,125700,125700,0
2024-03-16 04:03:22,10800053,2R01DK115567-06,R01,Investigating the requirement of MRAP2 for ghrelin function,UNIVERSITY OF IOWA,2018-02-01 12:02:00,2024-09-01 12:09:00,2028-02-01 12:02:00,2024-03-12 12:03:00,2024-09-01 12:09:00,2025-02-01 12:02:00,456520,456520,0
2023-12-02 04:12:51,10755737,5R01CA269223-02,R01,Gene-tobacco carcinogen interactions and lung cancer risk - a novel approach for precision cancer prevention,WASHINGTON STATE UNIVERSITY,2022-12-16 12:12:00,2024-07-15 12:07:00,2027-11-30 12:11:00,2023-12-01 12:12:00,2024-07-15 12:07:00,2024-11-30 12:11:00,605270,605270,0
2024-03-09 04:03:47,10836552,5R01MH130442-02,R01,"Childhood adversity, DNA methylation, and risk for depression: A longitudinal study of protective factors and sensitive periods in development",MASSACHUSETTS GENERAL HOSPITAL,2023-05-03 12:05:00,2024-06-01 12:06:00,2028-02-29 12:02:00,2024-03-01 12:03:00,2024-06-01 12:06:00,2025-02-28 12:02:00,868520,868520,0
2024-08-31 04:08:14,10873892,5R01EY034133-02,R01,Correction of diabetic retinopathy by mitochondrial transfer,MICHIGAN STATE UNIVERSITY,2023-07-01 12:07:00,2024-05-03 12:05:00,2028-05-01 12:05:00,2024-05-02 12:05:00,2024-05-03 12:05:00,2025-05-01 12:05:00,538307,538307,0
